,mesh_cd,geometry,idxmax
858,53395241,"POLYGON ((139.2625 35.7833333333333, 139.275 35.7833333333333, 139.275 35.7916666666667, 139.2625 35.7916666666667, 139.2625 35.7833333333333))",ファミリ
859,53395242,"POLYGON ((139.275 35.7833333333333, 139.2875 35.7833333333333, 139.2875 35.7916666666667, 139.275 35.7916666666667, 139.275 35.7833333333333))",セブンイ
860,53395243,"POLYGON ((139.2875 35.7833333333333, 139.3 35.7833333333333, 139.3 35.7916666666667, 139.2875 35.7916666666667, 139.2875 35.7833333333333))",ファミリ
861,53395244,"POLYGON ((139.3 35.7833333333333, 139.3125 35.7833333333333, 139.3125 35.7916666666667, 139.3 35.7916666666667, 139.3 35.7833333333333))",ファミリ
862,53395245,"POLYGON ((139.3125 35.7833333333333, 139.325 35.7833333333333, 139.325 35.7916666666667, 139.3125 35.7916666666667, 139.3125 35.7833333333333))",セブンイ
863,53395248,"POLYGON ((139.35 35.7833333333333, 139.3625 35.7833333333333, 139.3625 35.7916666666667, 139.35 35.7916666666667, 139.35 35.7833333333333))",ファミリ
864,53395249,"POLYGON ((139.3625 35.7833333333333, 139.375 35.7833333333333, 139.375 35.7916666666667, 139.3625 35.7916666666667, 139.3625 35.7833333333333))",サンクス
865,53395251,"POLYGON ((139.2625 35.7916666666667, 139.275 35.7916666666667, 139.275 35.8, 139.2625 35.8, 139.2625 35.7916666666667))",セブンイ
866,53395253,"POLYGON ((139.2875 35.7916666666667, 139.3 35.7916666666667, 139.3 35.8, 139.2875 35.8, 139.2875 35.7916666666667))",ファミリ
867,53395254,"POLYGON ((139.3 35.7916666666667, 139.3125 35.7916666666667, 139.3125 35.8, 139.3 35.8, 139.3 35.7916666666667))",セブンイ
868,53395255,"POLYGON ((139.3125 35.7916666666667, 139.325 35.7916666666667, 139.325 35.8, 139.3125 35.8, 139.3125 35.7916666666667))",セブンイ
869,53395257,"POLYGON ((139.3375 35.7916666666667, 139.35 35.7916666666667, 139.35 35.8, 139.3375 35.8, 139.3375 35.7916666666667))",セブンイ
870,53395263,"POLYGON ((139.2875 35.8, 139.3 35.8, 139.3 35.8083333333333, 139.2875 35.8083333333333, 139.2875 35.8))",セブンイ
871,53395264,"POLYGON ((139.3 35.8, 139.3125 35.8, 139.3125 35.8083333333333, 139.3 35.8083333333333, 139.3 35.8))",ファミリ
872,53395300,"POLYGON ((139.375 35.75, 139.3875 35.75, 139.3875 35.7583333333333, 139.375 35.7583333333333, 139.375 35.75))",セブンイ
873,53395302,"POLYGON ((139.4 35.75, 139.4125 35.75, 139.4125 35.7583333333333, 139.4 35.7583333333333, 139.4 35.75))",スリーエ
874,53395303,"POLYGON ((139.4125 35.75, 139.425 35.75, 139.425 35.7583333333333, 139.4125 35.7583333333333, 139.4125 35.75))",セブンイ
875,53395304,"POLYGON ((139.425 35.75, 139.4375 35.75, 139.4375 35.7583333333333, 139.425 35.7583333333333, 139.425 35.75))",セブンイ
876,53395305,"POLYGON ((139.4375 35.75, 139.45 35.75, 139.45 35.7583333333333, 139.4375 35.7583333333333, 139.4375 35.75))",他
877,53395306,"POLYGON ((139.45 35.75, 139.4625 35.75, 139.4625 35.7583333333333, 139.45 35.7583333333333, 139.45 35.75))",セブンイ
878,53395307,"POLYGON ((139.4625 35.75, 139.475 35.75, 139.475 35.7583333333333, 139.4625 35.7583333333333, 139.4625 35.75))",セブンイ
879,53395308,"POLYGON ((139.475 35.75, 139.4875 35.75, 139.4875 35.7583333333333, 139.475 35.7583333333333, 139.475 35.75))",ファミリ
880,53395309,"POLYGON ((139.4875 35.75, 139.5 35.75, 139.5 35.7583333333333, 139.4875 35.7583333333333, 139.4875 35.75))",セブンイ
881,53395316,"POLYGON ((139.45 35.7583333333333, 139.4625 35.7583333333333, 139.4625 35.7666666666667, 139.45 35.7666666666667, 139.45 35.7583333333333))",エーエム
882,53395317,"POLYGON ((139.4625 35.7583333333333, 139.475 35.7583333333333, 139.475 35.7666666666667, 139.4625 35.7666666666667, 139.4625 35.7583333333333))",ファミリ
883,53395318,"POLYGON ((139.475 35.7583333333333, 139.4875 35.7583333333333, 139.4875 35.7666666666667, 139.475 35.7666666666667, 139.475 35.7583333333333))",セブンイ
884,53395319,"POLYGON ((139.4875 35.7583333333333, 139.5 35.7583333333333, 139.5 35.7666666666667, 139.4875 35.7666666666667, 139.4875 35.7583333333333))",サークル
885,53395327,"POLYGON ((139.4625 35.7666666666667, 139.475 35.7666666666667, 139.475 35.775, 139.4625 35.775, 139.4625 35.7666666666667))",ファミリ
886,53395328,"POLYGON ((139.475 35.7666666666667, 139.4875 35.7666666666667, 139.4875 35.775, 139.475 35.775, 139.475 35.7666666666667))",セブンイ
887,53395339,"POLYGON ((139.4875 35.775, 139.5 35.775, 139.5 35.7833333333333, 139.4875 35.7833333333333, 139.4875 35.775))",ローソン
888,53395400,"POLYGON ((139.5 35.75, 139.5125 35.75, 139.5125 35.7583333333333, 139.5 35.7583333333333, 139.5 35.75))",セブンイ
889,53395401,"POLYGON ((139.5125 35.75, 139.525 35.75, 139.525 35.7583333333333, 139.5125 35.7583333333333, 139.5125 35.75))",セブンイ
890,53395402,"POLYGON ((139.525 35.75, 139.5375 35.75, 139.5375 35.7583333333333, 139.525 35.7583333333333, 139.525 35.75))",他
891,53395403,"POLYGON ((139.5375 35.75, 139.55 35.75, 139.55 35.7583333333333, 139.5375 35.7583333333333, 139.5375 35.75))",セブンイ
892,53395404,"POLYGON ((139.55 35.75, 139.5625 35.75, 139.5625 35.7583333333333, 139.55 35.7583333333333, 139.55 35.75))",セブンイ
893,53395405,"POLYGON ((139.5625 35.75, 139.575 35.75, 139.575 35.7583333333333, 139.5625 35.7583333333333, 139.5625 35.75))",セブンイ
894,53395406,"POLYGON ((139.575 35.75, 139.5875 35.75, 139.5875 35.7583333333333, 139.575 35.7583333333333, 139.575 35.75))",セブンイ
895,53395407,"POLYGON ((139.5875 35.75, 139.6 35.75, 139.6 35.7583333333333, 139.5875 35.7583333333333, 139.5875 35.75))",セブンイ
896,53395408,"POLYGON ((139.6 35.75, 139.6125 35.75, 139.6125 35.7583333333333, 139.6 35.7583333333333, 139.6 35.75))",セブンイ
897,53395409,"POLYGON ((139.6125 35.75, 139.625 35.75, 139.625 35.7583333333333, 139.6125 35.7583333333333, 139.6125 35.75))",ファミリ
898,53395410,"POLYGON ((139.5 35.7583333333333, 139.5125 35.7583333333333, 139.5125 35.7666666666667, 139.5 35.7666666666667, 139.5 35.7583333333333))",サンクス
899,53395411,"POLYGON ((139.5125 35.7583333333333, 139.525 35.7583333333333, 139.525 35.7666666666667, 139.5125 35.7666666666667, 139.5125 35.7583333333333))",セブンイ
900,53395412,"POLYGON ((139.525 35.7583333333333, 139.5375 35.7583333333333, 139.5375 35.7666666666667, 139.525 35.7666666666667, 139.525 35.7583333333333))",ファミリ
901,53395413,"POLYGON ((139.5375 35.7583333333333, 139.55 35.7583333333333, 139.55 35.7666666666667, 139.5375 35.7666666666667, 139.5375 35.7583333333333))",セブンイ
902,53395414,"POLYGON ((139.55 35.7583333333333, 139.5625 35.7583333333333, 139.5625 35.7666666666667, 139.55 35.7666666666667, 139.55 35.7583333333333))",セブンイ
903,53395415,"POLYGON ((139.5625 35.7583333333333, 139.575 35.7583333333333, 139.575 35.7666666666667, 139.5625 35.7666666666667, 139.5625 35.7583333333333))",ファミリ
904,53395416,"POLYGON ((139.575 35.7583333333333, 139.5875 35.7583333333333, 139.5875 35.7666666666667, 139.575 35.7666666666667, 139.575 35.7583333333333))",セブンイ
905,53395417,"POLYGON ((139.5875 35.7583333333333, 139.6 35.7583333333333, 139.6 35.7666666666667, 139.5875 35.7666666666667, 139.5875 35.7583333333333))",ファミリ
906,53395418,"POLYGON ((139.6 35.7583333333333, 139.6125 35.7583333333333, 139.6125 35.7666666666667, 139.6 35.7666666666667, 139.6 35.7583333333333))",セブンイ
907,53395419,"POLYGON ((139.6125 35.7583333333333, 139.625 35.7583333333333, 139.625 35.7666666666667, 139.6125 35.7666666666667, 139.6125 35.7583333333333))",セブンイ
908,53395420,"POLYGON ((139.5 35.7666666666667, 139.5125 35.7666666666667, 139.5125 35.775, 139.5 35.775, 139.5 35.7666666666667))",セブンイ
909,53395421,"POLYGON ((139.5125 35.7666666666667, 139.525 35.7666666666667, 139.525 35.775, 139.5125 35.775, 139.5125 35.7666666666667))",サンクス
910,53395423,"POLYGON ((139.5375 35.7666666666667, 139.55 35.7666666666667, 139.55 35.775, 139.5375 35.775, 139.5375 35.7666666666667))",ローソン
911,53395426,"POLYGON ((139.575 35.7666666666667, 139.5875 35.7666666666667, 139.5875 35.775, 139.575 35.775, 139.575 35.7666666666667))",ファミリ
912,53395427,"POLYGON ((139.5875 35.7666666666667, 139.6 35.7666666666667, 139.6 35.775, 139.5875 35.775, 139.5875 35.7666666666667))",エーエム
913,53395429,"POLYGON ((139.6125 35.7666666666667, 139.625 35.7666666666667, 139.625 35.775, 139.6125 35.775, 139.6125 35.7666666666667))",ローソン
914,53395432,"POLYGON ((139.525 35.775, 139.5375 35.775, 139.5375 35.7833333333333, 139.525 35.7833333333333, 139.525 35.775))",セブンイ
915,53395433,"POLYGON ((139.5375 35.775, 139.55 35.775, 139.55 35.7833333333333, 139.5375 35.7833333333333, 139.5375 35.775))",セブンイ
916,53395441,"POLYGON ((139.5125 35.7833333333333, 139.525 35.7833333333333, 139.525 35.7916666666667, 139.5125 35.7916666666667, 139.5125 35.7833333333333))",セブンイ
917,53395442,"POLYGON ((139.525 35.7833333333333, 139.5375 35.7833333333333, 139.5375 35.7916666666667, 139.525 35.7916666666667, 139.525 35.7833333333333))",セブンイ
918,53395452,"POLYGON ((139.525 35.7916666666667, 139.5375 35.7916666666667, 139.5375 35.8, 139.525 35.8, 139.525 35.7916666666667))",デイリー
919,53395500,"POLYGON ((139.625 35.75, 139.6375 35.75, 139.6375 35.7583333333333, 139.625 35.7583333333333, 139.625 35.75))",セブンイ
920,53395501,"POLYGON ((139.6375 35.75, 139.65 35.75, 139.65 35.7583333333333, 139.6375 35.7583333333333, 139.6375 35.75))",ファミリ
921,53395502,"POLYGON ((139.65 35.75, 139.6625 35.75, 139.6625 35.7583333333333, 139.65 35.7583333333333, 139.65 35.75))",セブンイ
922,53395503,"POLYGON ((139.6625 35.75, 139.675 35.75, 139.675 35.7583333333333, 139.6625 35.7583333333333, 139.6625 35.75))",サンクス
923,53395504,"POLYGON ((139.675 35.75, 139.6875 35.75, 139.6875 35.7583333333333, 139.675 35.7583333333333, 139.675 35.75))",ファミリ
924,53395505,"POLYGON ((139.6875 35.75, 139.7 35.75, 139.7 35.7583333333333, 139.6875 35.7583333333333, 139.6875 35.75))",セブンイ
925,53395506,"POLYGON ((139.7 35.75, 139.7125 35.75, 139.7125 35.7583333333333, 139.7 35.7583333333333, 139.7 35.75))",セブンイ
926,53395507,"POLYGON ((139.7125 35.75, 139.725 35.75, 139.725 35.7583333333333, 139.7125 35.7583333333333, 139.7125 35.75))",セブンイ
927,53395508,"POLYGON ((139.725 35.75, 139.7375 35.75, 139.7375 35.7583333333333, 139.725 35.7583333333333, 139.725 35.75))",セブンイ
928,53395509,"POLYGON ((139.7375 35.75, 139.75 35.75, 139.75 35.7583333333333, 139.7375 35.7583333333333, 139.7375 35.75))",エーエム
929,53395510,"POLYGON ((139.625 35.7583333333333, 139.6375 35.7583333333333, 139.6375 35.7666666666667, 139.625 35.7666666666667, 139.625 35.7583333333333))",セブンイ
930,53395511,"POLYGON ((139.6375 35.7583333333333, 139.65 35.7583333333333, 139.65 35.7666666666667, 139.6375 35.7666666666667, 139.6375 35.7583333333333))",ファミリ
931,53395512,"POLYGON ((139.65 35.7583333333333, 139.6625 35.7583333333333, 139.6625 35.7666666666667, 139.65 35.7666666666667, 139.65 35.7583333333333))",セブンイ
932,53395513,"POLYGON ((139.6625 35.7583333333333, 139.675 35.7583333333333, 139.675 35.7666666666667, 139.6625 35.7666666666667, 139.6625 35.7583333333333))",ファミリ
933,53395514,"POLYGON ((139.675 35.7583333333333, 139.6875 35.7583333333333, 139.6875 35.7666666666667, 139.675 35.7666666666667, 139.675 35.7583333333333))",セブンイ
934,53395515,"POLYGON ((139.6875 35.7583333333333, 139.7 35.7583333333333, 139.7 35.7666666666667, 139.6875 35.7666666666667, 139.6875 35.7583333333333))",スリーエ
935,53395516,"POLYGON ((139.7 35.7583333333333, 139.7125 35.7583333333333, 139.7125 35.7666666666667, 139.7 35.7666666666667, 139.7 35.7583333333333))",セブンイ
936,53395517,"POLYGON ((139.7125 35.7583333333333, 139.725 35.7583333333333, 139.725 35.7666666666667, 139.7125 35.7666666666667, 139.7125 35.7583333333333))",セブンイ
937,53395518,"POLYGON ((139.725 35.7583333333333, 139.7375 35.7583333333333, 139.7375 35.7666666666667, 139.725 35.7666666666667, 139.725 35.7583333333333))",ローソン
938,53395519,"POLYGON ((139.7375 35.7583333333333, 139.75 35.7583333333333, 139.75 35.7666666666667, 139.7375 35.7666666666667, 139.7375 35.7583333333333))",セブンイ
939,53395520,"POLYGON ((139.625 35.7666666666667, 139.6375 35.7666666666667, 139.6375 35.775, 139.625 35.775, 139.625 35.7666666666667))",セブンイ
940,53395521,"POLYGON ((139.6375 35.7666666666667, 139.65 35.7666666666667, 139.65 35.775, 139.6375 35.775, 139.6375 35.7666666666667))",サンクス
941,53395522,"POLYGON ((139.65 35.7666666666667, 139.6625 35.7666666666667, 139.6625 35.775, 139.65 35.775, 139.65 35.7666666666667))",ローソン
942,53395523,"POLYGON ((139.6625 35.7666666666667, 139.675 35.7666666666667, 139.675 35.775, 139.6625 35.775, 139.6625 35.7666666666667))",セブンイ
943,53395524,"POLYGON ((139.675 35.7666666666667, 139.6875 35.7666666666667, 139.6875 35.775, 139.675 35.775, 139.675 35.7666666666667))",エーエム
944,53395525,"POLYGON ((139.6875 35.7666666666667, 139.7 35.7666666666667, 139.7 35.775, 139.6875 35.775, 139.6875 35.7666666666667))",セブンイ
945,53395526,"POLYGON ((139.7 35.7666666666667, 139.7125 35.7666666666667, 139.7125 35.775, 139.7 35.775, 139.7 35.7666666666667))",ファミリ
946,53395527,"POLYGON ((139.7125 35.7666666666667, 139.725 35.7666666666667, 139.725 35.775, 139.7125 35.775, 139.7125 35.7666666666667))",ファミリ
947,53395528,"POLYGON ((139.725 35.7666666666667, 139.7375 35.7666666666667, 139.7375 35.775, 139.725 35.775, 139.725 35.7666666666667))",セブンイ
948,53395529,"POLYGON ((139.7375 35.7666666666667, 139.75 35.7666666666667, 139.75 35.775, 139.7375 35.775, 139.7375 35.7666666666667))",セブンイ
949,53395530,"POLYGON ((139.625 35.775, 139.6375 35.775, 139.6375 35.7833333333333, 139.625 35.7833333333333, 139.625 35.775))",サンクス
950,53395531,"POLYGON ((139.6375 35.775, 139.65 35.775, 139.65 35.7833333333333, 139.6375 35.7833333333333, 139.6375 35.775))",セブンイ
951,53395532,"POLYGON ((139.65 35.775, 139.6625 35.775, 139.6625 35.7833333333333, 139.65 35.7833333333333, 139.65 35.775))",ファミリ
952,53395533,"POLYGON ((139.6625 35.775, 139.675 35.775, 139.675 35.7833333333333, 139.6625 35.7833333333333, 139.6625 35.775))",エーエム
953,53395534,"POLYGON ((139.675 35.775, 139.6875 35.775, 139.6875 35.7833333333333, 139.675 35.7833333333333, 139.675 35.775))",ファミリ
954,53395535,"POLYGON ((139.6875 35.775, 139.7 35.775, 139.7 35.7833333333333, 139.6875 35.7833333333333, 139.6875 35.775))",セブンイ
955,53395536,"POLYGON ((139.7 35.775, 139.7125 35.775, 139.7125 35.7833333333333, 139.7 35.7833333333333, 139.7 35.775))",セブンイ
956,53395537,"POLYGON ((139.7125 35.775, 139.725 35.775, 139.725 35.7833333333333, 139.7125 35.7833333333333, 139.7125 35.775))",ファミリ
957,53395538,"POLYGON ((139.725 35.775, 139.7375 35.775, 139.7375 35.7833333333333, 139.725 35.7833333333333, 139.725 35.775))",ミニスト
958,53395540,"POLYGON ((139.625 35.7833333333333, 139.6375 35.7833333333333, 139.6375 35.7916666666667, 139.625 35.7916666666667, 139.625 35.7833333333333))",ファミリ
959,53395541,"POLYGON ((139.6375 35.7833333333333, 139.65 35.7833333333333, 139.65 35.7916666666667, 139.6375 35.7916666666667, 139.6375 35.7833333333333))",ファミリ
960,53395542,"POLYGON ((139.65 35.7833333333333, 139.6625 35.7833333333333, 139.6625 35.7916666666667, 139.65 35.7916666666667, 139.65 35.7833333333333))",セブンイ
961,53395543,"POLYGON ((139.6625 35.7833333333333, 139.675 35.7833333333333, 139.675 35.7916666666667, 139.6625 35.7916666666667, 139.6625 35.7833333333333))",セブンイ
962,53395544,"POLYGON ((139.675 35.7833333333333, 139.6875 35.7833333333333, 139.6875 35.7916666666667, 139.675 35.7916666666667, 139.675 35.7833333333333))",セブンイ
963,53395545,"POLYGON ((139.6875 35.7833333333333, 139.7 35.7833333333333, 139.7 35.7916666666667, 139.6875 35.7916666666667, 139.6875 35.7833333333333))",セブンイ
964,53395546,"POLYGON ((139.7 35.7833333333333, 139.7125 35.7833333333333, 139.7125 35.7916666666667, 139.7 35.7916666666667, 139.7 35.7833333333333))",セブンイ
965,53395547,"POLYGON ((139.7125 35.7833333333333, 139.725 35.7833333333333, 139.725 35.7916666666667, 139.7125 35.7916666666667, 139.7125 35.7833333333333))",セブンイ
966,53395551,"POLYGON ((139.6375 35.7916666666667, 139.65 35.7916666666667, 139.65 35.8, 139.6375 35.8, 139.6375 35.7916666666667))",エーエム
967,53395552,"POLYGON ((139.65 35.7916666666667, 139.6625 35.7916666666667, 139.6625 35.8, 139.65 35.8, 139.65 35.7916666666667))",セブンイ
968,53395553,"POLYGON ((139.6625 35.7916666666667, 139.675 35.7916666666667, 139.675 35.8, 139.6625 35.8, 139.6625 35.7916666666667))",エーエム
969,53395554,"POLYGON ((139.675 35.7916666666667, 139.6875 35.7916666666667, 139.6875 35.8, 139.675 35.8, 139.675 35.7916666666667))",ファミリ
970,53395555,"POLYGON ((139.6875 35.7916666666667, 139.7 35.7916666666667, 139.7 35.8, 139.6875 35.8, 139.6875 35.7916666666667))",エーエム
971,53395600,"POLYGON ((139.75 35.75, 139.7625 35.75, 139.7625 35.7583333333333, 139.75 35.7583333333333, 139.75 35.75))",セブンイ
972,53395603,"POLYGON ((139.7875 35.75, 139.8 35.75, 139.8 35.7583333333333, 139.7875 35.7583333333333, 139.7875 35.75))",セブンイ
973,53395604,"POLYGON ((139.8 35.75, 139.8125 35.75, 139.8125 35.7583333333333, 139.8 35.7583333333333, 139.8 35.75))",他
974,53395606,"POLYGON ((139.825 35.75, 139.8375 35.75, 139.8375 35.7583333333333, 139.825 35.7583333333333, 139.825 35.75))",セブンイ
975,53395607,"POLYGON ((139.8375 35.75, 139.85 35.75, 139.85 35.7583333333333, 139.8375 35.7583333333333, 139.8375 35.75))",セブンイ
976,53395608,"POLYGON ((139.85 35.75, 139.8625 35.75, 139.8625 35.7583333333333, 139.85 35.7583333333333, 139.85 35.75))",サンクス
977,53395609,"POLYGON ((139.8625 35.75, 139.875 35.75, 139.875 35.7583333333333, 139.8625 35.7583333333333, 139.8625 35.75))",セブンイ
978,53395610,"POLYGON ((139.75 35.7583333333333, 139.7625 35.7583333333333, 139.7625 35.7666666666667, 139.75 35.7666666666667, 139.75 35.7583333333333))",セブンイ
979,53395611,"POLYGON ((139.7625 35.7583333333333, 139.775 35.7583333333333, 139.775 35.7666666666667, 139.7625 35.7666666666667, 139.7625 35.7583333333333))",セブンイ
980,53395612,"POLYGON ((139.775 35.7583333333333, 139.7875 35.7583333333333, 139.7875 35.7666666666667, 139.775 35.7666666666667, 139.775 35.7583333333333))",エーエム
981,53395613,"POLYGON ((139.7875 35.7583333333333, 139.8 35.7583333333333, 139.8 35.7666666666667, 139.7875 35.7666666666667, 139.7875 35.7583333333333))",セブンイ
982,53395614,"POLYGON ((139.8 35.7583333333333, 139.8125 35.7583333333333, 139.8125 35.7666666666667, 139.8 35.7666666666667, 139.8 35.7583333333333))",サンクス
983,53395615,"POLYGON ((139.8125 35.7583333333333, 139.825 35.7583333333333, 139.825 35.7666666666667, 139.8125 35.7666666666667, 139.8125 35.7583333333333))",セブンイ
984,53395616,"POLYGON ((139.825 35.7583333333333, 139.8375 35.7583333333333, 139.8375 35.7666666666667, 139.825 35.7666666666667, 139.825 35.7583333333333))",ファミリ
985,53395617,"POLYGON ((139.8375 35.7583333333333, 139.85 35.7583333333333, 139.85 35.7666666666667, 139.8375 35.7666666666667, 139.8375 35.7583333333333))",セブンイ
986,53395618,"POLYGON ((139.85 35.7583333333333, 139.8625 35.7583333333333, 139.8625 35.7666666666667, 139.85 35.7666666666667, 139.85 35.7583333333333))",他
987,53395619,"POLYGON ((139.8625 35.7583333333333, 139.875 35.7583333333333, 139.875 35.7666666666667, 139.8625 35.7666666666667, 139.8625 35.7583333333333))",ファミリ
988,53395620,"POLYGON ((139.75 35.7666666666667, 139.7625 35.7666666666667, 139.7625 35.775, 139.75 35.775, 139.75 35.7666666666667))",ミニスト
989,53395621,"POLYGON ((139.7625 35.7666666666667, 139.775 35.7666666666667, 139.775 35.775, 139.7625 35.775, 139.7625 35.7666666666667))",セブンイ
990,53395622,"POLYGON ((139.775 35.7666666666667, 139.7875 35.7666666666667, 139.7875 35.775, 139.775 35.775, 139.775 35.7666666666667))",セブンイ
991,53395623,"POLYGON ((139.7875 35.7666666666667, 139.8 35.7666666666667, 139.8 35.775, 139.7875 35.775, 139.7875 35.7666666666667))",セブンイ
992,53395624,"POLYGON ((139.8 35.7666666666667, 139.8125 35.7666666666667, 139.8125 35.775, 139.8 35.775, 139.8 35.7666666666667))",セブンイ
993,53395625,"POLYGON ((139.8125 35.7666666666667, 139.825 35.7666666666667, 139.825 35.775, 139.8125 35.775, 139.8125 35.7666666666667))",セブンイ
994,53395626,"POLYGON ((139.825 35.7666666666667, 139.8375 35.7666666666667, 139.8375 35.775, 139.825 35.775, 139.825 35.7666666666667))",セブンイ
995,53395627,"POLYGON ((139.8375 35.7666666666667, 139.85 35.7666666666667, 139.85 35.775, 139.8375 35.775, 139.8375 35.7666666666667))",セブンイ
996,53395628,"POLYGON ((139.85 35.7666666666667, 139.8625 35.7666666666667, 139.8625 35.775, 139.85 35.775, 139.85 35.7666666666667))",ファミリ
997,53395629,"POLYGON ((139.8625 35.7666666666667, 139.875 35.7666666666667, 139.875 35.775, 139.8625 35.775, 139.8625 35.7666666666667))",セブンイ
998,53395630,"POLYGON ((139.75 35.775, 139.7625 35.775, 139.7625 35.7833333333333, 139.75 35.7833333333333, 139.75 35.775))",セブンイ
999,53395631,"POLYGON ((139.7625 35.775, 139.775 35.775, 139.775 35.7833333333333, 139.7625 35.7833333333333, 139.7625 35.775))",ファミリ
1000,53395632,"POLYGON ((139.775 35.775, 139.7875 35.775, 139.7875 35.7833333333333, 139.775 35.7833333333333, 139.775 35.775))",ローソン
1001,53395633,"POLYGON ((139.7875 35.775, 139.8 35.775, 139.8 35.7833333333333, 139.7875 35.7833333333333, 139.7875 35.775))",セブンイ
1002,53395634,"POLYGON ((139.8 35.775, 139.8125 35.775, 139.8125 35.7833333333333, 139.8 35.7833333333333, 139.8 35.775))",セブンイ
1003,53395635,"POLYGON ((139.8125 35.775, 139.825 35.775, 139.825 35.7833333333333, 139.8125 35.7833333333333, 139.8125 35.775))",ファミリ
1004,53395636,"POLYGON ((139.825 35.775, 139.8375 35.775, 139.8375 35.7833333333333, 139.825 35.7833333333333, 139.825 35.775))",ファミリ
1005,53395637,"POLYGON ((139.8375 35.775, 139.85 35.775, 139.85 35.7833333333333, 139.8375 35.7833333333333, 139.8375 35.775))",サンクス
1006,53395638,"POLYGON ((139.85 35.775, 139.8625 35.775, 139.8625 35.7833333333333, 139.85 35.7833333333333, 139.85 35.775))",サンクス
1007,53395639,"POLYGON ((139.8625 35.775, 139.875 35.775, 139.875 35.7833333333333, 139.8625 35.7833333333333, 139.8625 35.775))",ローソン
1008,53395640,"POLYGON ((139.75 35.7833333333333, 139.7625 35.7833333333333, 139.7625 35.7916666666667, 139.75 35.7916666666667, 139.75 35.7833333333333))",セブンイ
1009,53395641,"POLYGON ((139.7625 35.7833333333333, 139.775 35.7833333333333, 139.775 35.7916666666667, 139.7625 35.7916666666667, 139.7625 35.7833333333333))",サンクス
1010,53395642,"POLYGON ((139.775 35.7833333333333, 139.7875 35.7833333333333, 139.7875 35.7916666666667, 139.775 35.7916666666667, 139.775 35.7833333333333))",セブンイ
1011,53395643,"POLYGON ((139.7875 35.7833333333333, 139.8 35.7833333333333, 139.8 35.7916666666667, 139.7875 35.7916666666667, 139.7875 35.7833333333333))",ローソン
1012,53395644,"POLYGON ((139.8 35.7833333333333, 139.8125 35.7833333333333, 139.8125 35.7916666666667, 139.8 35.7916666666667, 139.8 35.7833333333333))",セブンイ
1013,53395645,"POLYGON ((139.8125 35.7833333333333, 139.825 35.7833333333333, 139.825 35.7916666666667, 139.8125 35.7916666666667, 139.8125 35.7833333333333))",サンクス
1014,53395646,"POLYGON ((139.825 35.7833333333333, 139.8375 35.7833333333333, 139.8375 35.7916666666667, 139.825 35.7916666666667, 139.825 35.7833333333333))",セブンイ
1015,53395647,"POLYGON ((139.8375 35.7833333333333, 139.85 35.7833333333333, 139.85 35.7916666666667, 139.8375 35.7916666666667, 139.8375 35.7833333333333))",エーエム
1016,53395648,"POLYGON ((139.85 35.7833333333333, 139.8625 35.7833333333333, 139.8625 35.7916666666667, 139.85 35.7916666666667, 139.85 35.7833333333333))",スリーエ
1017,53395649,"POLYGON ((139.8625 35.7833333333333, 139.875 35.7833333333333, 139.875 35.7916666666667, 139.8625 35.7916666666667, 139.8625 35.7833333333333))",セブンイ
1018,53395650,"POLYGON ((139.75 35.7916666666667, 139.7625 35.7916666666667, 139.7625 35.8, 139.75 35.8, 139.75 35.7916666666667))",セブンイ
1019,53395652,"POLYGON ((139.775 35.7916666666667, 139.7875 35.7916666666667, 139.7875 35.8, 139.775 35.8, 139.775 35.7916666666667))",セブンイ
1020,53395653,"POLYGON ((139.7875 35.7916666666667, 139.8 35.7916666666667, 139.8 35.8, 139.7875 35.8, 139.7875 35.7916666666667))",スリーエ
1021,53395654,"POLYGON ((139.8 35.7916666666667, 139.8125 35.7916666666667, 139.8125 35.8, 139.8 35.8, 139.8 35.7916666666667))",ローソン
1022,53395655,"POLYGON ((139.8125 35.7916666666667, 139.825 35.7916666666667, 139.825 35.8, 139.8125 35.8, 139.8125 35.7916666666667))",セブンイ
1023,53395657,"POLYGON ((139.8375 35.7916666666667, 139.85 35.7916666666667, 139.85 35.8, 139.8375 35.8, 139.8375 35.7916666666667))",セブンイ
1024,53395660,"POLYGON ((139.75 35.8, 139.7625 35.8, 139.7625 35.8083333333333, 139.75 35.8083333333333, 139.75 35.8))",エーエム
1025,53395661,"POLYGON ((139.7625 35.8, 139.775 35.8, 139.775 35.8083333333333, 139.7625 35.8083333333333, 139.7625 35.8))",サンクス
1026,53395662,"POLYGON ((139.775 35.8, 139.7875 35.8, 139.7875 35.8083333333333, 139.775 35.8083333333333, 139.775 35.8))",ファミリ
1027,53395663,"POLYGON ((139.7875 35.8, 139.8 35.8, 139.8 35.8083333333333, 139.7875 35.8083333333333, 139.7875 35.8))",セブンイ
1028,53395664,"POLYGON ((139.8 35.8, 139.8125 35.8, 139.8125 35.8083333333333, 139.8 35.8083333333333, 139.8 35.8))",セブンイ
1029,53395665,"POLYGON ((139.8125 35.8, 139.825 35.8, 139.825 35.8083333333333, 139.8125 35.8083333333333, 139.8125 35.8))",セブンイ
1030,53395670,"POLYGON ((139.75 35.8083333333333, 139.7625 35.8083333333333, 139.7625 35.8166666666667, 139.75 35.8166666666667, 139.75 35.8083333333333))",セブンイ
